,Environment,Algorithm,Goal,Steps,Run,AUC,Return,Successes
144,gridworldpartial_scratch,DQN-ReLU-Gridworld-5,5,100000,2,7.29,1566.0,0.6904761904761905
145,gridworldpartial_scratch,DQN-FTA-Gridworld-155,155,100000,0,4.03,548.0,0.26495726495726496
146,gridworldpartial_scratch,DQN-FTA-Gridworld-155,155,100000,3,4.58,616.0,0.47619047619047616
147,gridworldpartial_scratch,DQN-FTA-Gridworld-155,155,100000,1,4.4799999999999995,593.0,0.4411764705882353
148,gridworldpartial_scratch,DQN-FTA-Gridworld-155,155,100000,4,4.2,555.0,0.4338235294117647
149,gridworldpartial_scratch,DQN-FTA-Gridworld-155,155,100000,2,3.81,502.0,0.48148148148148145
150,gridworldpartial_scratch,DQN-ReLU-Gridworld-50,50,100000,3,1.03,109.0,0.057692307692307696
151,gridworldpartial_scratch,DQN-ReLU-Gridworld-50,50,100000,0,9.9,6578.0,0.9898550724637681
152,gridworldpartial_scratch,DQN-ReLU-Gridworld-50,50,100000,1,8.9,5614.0,0.9846368715083799
153,gridworldpartial_scratch,DQN-ReLU-Gridworld-50,50,100000,4,9.86,6417.0,0.9944521497919556
154,gridworldpartial_scratch,DQN-ReLU-Gridworld-50,50,100000,2,9.45,5909.0,0.984375
155,gridworldpartial_scratch,DQN-FTA-Gridworld-160,160,100000,3,9.290000000000001,4257.0,0.9843444227005871
156,gridworldpartial_scratch,DQN-FTA-Gridworld-160,160,100000,0,9.22,4302.0,0.9903288201160542
157,gridworldpartial_scratch,DQN-FTA-Gridworld-160,160,100000,4,8.55,3986.0,0.9823529411764705
158,gridworldpartial_scratch,DQN-FTA-Gridworld-160,160,100000,1,9.49,4397.0,0.9962546816479401
159,gridworldpartial_scratch,DQN-FTA-Gridworld-160,160,100000,2,9.76,4396.0,0.9844660194174757
160,gridworldpartial_scratch,DQN-ReLU-Gridworld-55,55,100000,0,9.15,5589.0,0.9878419452887538
161,gridworldpartial_scratch,DQN-ReLU-Gridworld-55,55,100000,3,9.77,5825.0,0.9884393063583815
162,gridworldpartial_scratch,DQN-ReLU-Gridworld-55,55,100000,1,9.89,6179.0,0.9912790697674418
163,gridworldpartial_scratch,DQN-ReLU-Gridworld-55,55,100000,4,9.33,5791.0,0.9864864864864865
164,gridworldpartial_scratch,DQN-ReLU-Gridworld-55,55,100000,2,9.85,5868.0,0.9850299401197605
