,Environment,Algorithm,Steps,Run,AUC,Return,P_AUC
34,DRQN-11.json,DRQN-11,500000,0,1.2058081682993267,6029.040841496633,1.33769086034859
35,DRQN-11.json,DRQN-11,500000,3,0.9554429010664975,4777.2145053324875,1.0607110783199223
36,DRQN-11.json,DRQN-11,500000,21,1.1083413821575034,5541.706910787518,1.1644008004819506
37,DRQN-11.json,DRQN-11,500000,9,1.0266343999954313,5133.171999977156,1.103989153198375
38,DRQN-11.json,DRQN-11,500000,18,1.1880339249142469,5940.169624571235,1.2654372730922387
39,DRQN-11.json,DRQN-11,500000,27,1.0273279598685994,5136.639799342996,1.0922468920106112
40,DRQN-11.json,DRQN-11,500000,13,0.78018443895986,3900.9221947993,0.8777379299679176
41,DRQN-11.json,DRQN-11,500000,10,0.77842605681173,3892.1302840586504,0.8353111618366438
42,DRQN-11.json,DRQN-11,500000,1,1.0360313915446198,5180.1569577230985,1.1486595872373482
43,DRQN-11.json,DRQN-11,500000,16,1.1118351687823487,5559.175843911744,1.1876919247843316
44,DRQN-11.json,DRQN-11,500000,4,1.0271599408678282,5135.7997043391415,1.1236734887303865
45,DRQN-11.json,DRQN-11,500000,7,1.1854663703036068,5927.331851518034,1.299308785897856
46,DRQN-11.json,DRQN-11,500000,25,1.04171930474275,5208.59652371375,1.1475223625060815
47,DRQN-11.json,DRQN-11,500000,22,1.1081535122973976,5540.767561486988,1.1909797549974492
48,DRQN-11.json,DRQN-11,500000,28,1.1099438799200678,5549.719399600339,1.1817405969686314
49,DRQN-11.json,DRQN-11,500000,19,1.1948451364697161,5974.22568234858,1.2936554351414897
50,DRQN-11.json,DRQN-11,500000,8,1.0560231190330374,5280.115595165187,1.174510083468137
51,DRQN-11.json,DRQN-11,500000,2,1.1888973231473359,5944.48661573668,1.2892086149981565
52,DRQN-11.json,DRQN-11,500000,5,1.129632859422725,5648.164297113624,1.2419189961002832
53,DRQN-11.json,DRQN-11,500000,29,1.0284911607868277,5142.455803934138,1.0991028330994423
54,DRQN-11.json,DRQN-11,500000,17,1.0494483791697788,5247.241895848894,1.223948873624663
55,DRQN-11.json,DRQN-11,500000,23,0.8516907535394441,4258.45376769722,0.9147146740267679
56,DRQN-11.json,DRQN-11,500000,26,1.1177957050037428,5588.978525018714,1.2384657116161308
57,DRQN-11.json,DRQN-11,500000,20,0.9394436464521739,4697.21823226087,0.9909775173644652
58,DRQN-11.json,DRQN-11,500000,14,0.8408895651466736,4204.447825733368,0.86798175157185
59,DRQN-11.json,DRQN-11,500000,11,1.0289496168864287,5144.7480844321435,1.0983332986602916
60,DRQN-5.json,DRQN-5,500000,12,0.8237923673600575,4118.9618368002875,0.885473275438974
61,DRQN-5.json,DRQN-5,500000,24,0.7124865936594693,3562.4329682973466,0.6827037643417119
62,DRQN-5.json,DRQN-5,500000,15,0.7698839278970446,3849.4196394852233,0.6656504076037143
63,DRQN-5.json,DRQN-5,500000,3,0.7806214616526377,3903.1073082631883,0.9514814971703865
64,DRQN-5.json,DRQN-5,500000,9,0.8451906430430616,4225.953215215308,0.9382233847443728
65,DRQN-5.json,DRQN-5,500000,0,1.0080581303996876,5040.290651998438,1.0630976437941886
66,DRQN-5.json,DRQN-5,500000,6,0.9008349350989089,4504.174675494544,1.0328743650765173
67,DRQN-5.json,DRQN-5,500000,21,0.8776409598105452,4388.204799052726,0.963172832846235
68,DRQN-5.json,DRQN-5,500000,18,0.9717569266361276,4858.784633180638,1.0323107614278406
69,DRQN-5.json,DRQN-5,500000,27,0.8288049819407354,4144.024909703677,0.9650676923202395
70,DRQN-5.json,DRQN-5,500000,7,0.9339419914993138,4669.709957496569,1.023366303168959
71,DRQN-5.json,DRQN-5,500000,4,0.8544535918361477,4272.267959180738,0.9709420907168503
72,DRQN-5.json,DRQN-5,500000,10,0.5808499812882695,2904.2499064413473,0.6151976882035006
73,DRQN-5.json,DRQN-5,500000,13,0.5966987836672657,2983.4939183363285,0.577830398910407
74,DRQN-5.json,DRQN-5,500000,1,0.8044218063559782,4022.1090317798908,0.7542570622553707
75,DRQN-5.json,DRQN-5,500000,16,0.8885878407300345,4442.939203650172,0.8635457243136438
76,DRQN-5.json,DRQN-5,500000,19,0.9171987705492229,4585.9938527461145,0.7844449898548584
77,DRQN-5.json,DRQN-5,500000,25,0.8353107094416915,4176.5535472084575,0.8670798455440354
78,DRQN-5.json,DRQN-5,500000,28,0.8903641406664065,4451.820703332032,0.8440516482485063
79,DRQN-5.json,DRQN-5,500000,22,0.9318480702704762,4659.240351352381,1.066962570214773
80,DRQN-5.json,DRQN-5,500000,5,0.9026911205006516,4513.455602503258,0.9447654993839946
81,DRQN-5.json,DRQN-5,500000,2,0.9833668879736691,4916.834439868346,1.0708113875318652
82,DRQN-5.json,DRQN-5,500000,8,0.8480765560764154,4240.382780382077,0.8739355011840585
83,DRQN-5.json,DRQN-5,500000,11,0.8219612507006765,4109.806253503382,0.8325375290103607
84,DRQN-5.json,DRQN-5,500000,17,0.8558116181835914,4279.058090917957,0.9519681799985145
85,DRQN-5.json,DRQN-5,500000,23,0.7000391319958749,3500.1956599793743,0.7916517824154553
86,DRQN-5.json,DRQN-5,500000,29,0.8141894447121553,4070.9472235607764,0.9225735036918807
87,DRQN-5.json,DRQN-5,500000,26,0.8654187334879913,4327.093667439956,0.8136626356489834
88,DRQN-5.json,DRQN-5,500000,14,0.6415349140791201,3207.6745703956003,0.6499312551888493
89,DRQN-5.json,DRQN-5,500000,20,0.7649815968026554,3824.907984013277,0.8004001892944138
90,DRQN-3.json,DRQN-3,500000,6,0.5647653579049036,2823.8267895245176,0.5171199362981727
91,DRQN-3.json,DRQN-3,500000,12,0.5193611928121574,2596.805964060787,0.4314218029477687
92,DRQN-3.json,DRQN-3,500000,0,0.6016450069036237,3008.2250345181183,0.5785398480641593
93,DRQN-3.json,DRQN-3,500000,15,0.60610182460418,3030.5091230209,0.6436836889503686
94,DRQN-3.json,DRQN-3,500000,9,0.5226237388685218,2613.1186943426087,0.6036968912748026
95,DRQN-3.json,DRQN-3,500000,3,0.5423560338562978,2711.780169281489,0.506516150996456
96,DRQN-3.json,DRQN-3,500000,18,0.5899105923095175,2949.5529615475875,0.5044967605105852
97,DRQN-3.json,DRQN-3,500000,24,0.47711429240031866,2385.5714620015933,0.4646124879359311
98,DRQN-3.json,DRQN-3,500000,21,0.5947542469206692,2973.7712346033463,0.6670041399484314
99,DRQN-3.json,DRQN-3,500000,27,0.5779250779734589,2889.625389867295,0.5771243095409812
100,DRQN-3.json,DRQN-3,500000,4,0.5884348641598328,2942.174320799164,0.6228393204944981
101,DRQN-3.json,DRQN-3,500000,7,0.6189683260250801,3094.8416301254006,0.50018340382308
102,DRQN-3.json,DRQN-3,500000,10,0.43962379075581137,2198.118953779057,0.4994908845334273
103,DRQN-3.json,DRQN-3,500000,16,0.5990945609574935,2995.4728047874673,0.66209483874068
104,DRQN-3.json,DRQN-3,500000,1,0.5263063547372158,2631.531773686079,0.5147548319657038
105,DRQN-3.json,DRQN-3,500000,13,0.4261903640745393,2130.9518203726966,0.46285439169094034
106,DRQN-3.json,DRQN-3,500000,25,0.5708849799292322,2854.4248996461606,0.5729261219903006
107,DRQN-3.json,DRQN-3,500000,19,0.569484963900399,2847.4248195019954,0.37748695335889343
108,DRQN-3.json,DRQN-3,500000,22,0.5175916106178811,2587.9580530894054,0.4253925697323957
109,DRQN-3.json,DRQN-3,500000,28,0.5415668184591327,2707.834092295663,0.4148123885159578
110,DRQN-3.json,DRQN-3,500000,2,0.6151645473463168,3075.822736731584,0.563230341240454
111,DRQN-3.json,DRQN-3,500000,5,0.5787932737697514,2893.966368848757,0.5654885797277529
112,DRQN-3.json,DRQN-3,500000,8,0.6367619487646493,3183.8097438232467,0.6014823746559665
113,DRQN-3.json,DRQN-3,500000,11,0.5169113424575079,2584.5567122875395,0.5183471606700829
114,DRQN-3.json,DRQN-3,500000,29,0.544591463177861,2722.957315889305,0.4913870228796215
115,DRQN-3.json,DRQN-3,500000,23,0.4620097290431254,2310.048645215627,0.48592435767486675
116,DRQN-3.json,DRQN-3,500000,26,0.5700997934771818,2850.498967385909,0.598179085289956
